[01/09 20:04:23]    DEBUG | Initial log file: logs/dr_dobrev.log (log.py:100)
[01/11 01:03:30]     INFO | @evseev5397 has not been followed by this bot. Skip. (action_unfollow_followers.py:335)
[01/11 01:03:30]     INFO | @aquiskaicace993d8 has not been followed by this bot. Skip. (action_unfollow_followers.py:335)
[01/11 01:03:30]     INFO | Need to scroll now. (action_unfollow_followers.py:412)
[01/11 01:03:31]     INFO | Iterate over visible followings. (action_unfollow_followers.py:299)
[01/11 01:03:34]    DEBUG | There are 9 users fully visible in that view. (utils.py:719)
[01/11 01:03:34]     INFO | @groorakgoxlv_vridakuec has not been followed by this bot. Skip. (action_unfollow_followers.py:335)
[01/11 01:03:34]     INFO | @vimogtroonakris1f27b has not been followed by this bot. Skip. (action_unfollow_followers.py:335)
[01/11 01:03:35]     INFO | @lgamayzanmarcicf7139 has not been followed by this bot. Skip. (action_unfollow_followers.py:335)
[01/11 01:03:35]     INFO | @vaina.pony5ina.pony5 has not been followed by this bot. Skip. (action_unfollow_followers.py:335)
[01/11 01:03:35]     INFO | @gruiebro.ranowk_trui1aa has not been followed by this bot. Skip. (action_unfollow_followers.py:335)
[01/11 01:03:36]     INFO | @bablgajasmayaca58cf has not been followed by this bot. Skip. (action_unfollow_followers.py:335)
[01/11 01:03:36]     INFO | @tiftia_uzuseeymy7b3a9 has not been followed by this bot. Skip. (action_unfollow_followers.py:335)
[01/11 01:03:36]     INFO | @ivadri.bilinceb313e4 has not been followed by this bot. Skip. (action_unfollow_followers.py:335)
[01/11 01:03:37]     INFO | @milfraiden has not been followed by this bot. Skip. (action_unfollow_followers.py:335)
[01/11 01:03:37]     INFO | Need to scroll now. (action_unfollow_followers.py:412)
[01/11 01:03:38]     INFO | Iterate over visible followings. (action_unfollow_followers.py:299)
[01/11 01:03:40]    DEBUG | There are 8 users fully visible in that view. (utils.py:719)
[01/11 01:03:40]    DEBUG | Already checked milfraiden. (action_unfollow_followers.py:408)
[01/11 01:03:41]     INFO | @pyroeada has not been followed by this bot. Skip. (action_unfollow_followers.py:335)
[01/11 01:03:41]     INFO | @oosuke_ren has not been followed by this bot. Skip. (action_unfollow_followers.py:335)
[01/11 01:03:41]     INFO | @allenn_luyann has not been followed by this bot. Skip. (action_unfollow_followers.py:335)
[01/11 01:03:42]     INFO | @mela.s_cos has not been followed by this bot. Skip. (action_unfollow_followers.py:335)
[01/11 01:03:42]     INFO | @nedy.miladinov has not been followed by this bot. Skip. (action_unfollow_followers.py:335)
[01/11 01:03:42]     INFO | @charter_murphy has not been followed by this bot. Skip. (action_unfollow_followers.py:335)
[01/11 01:03:43]     INFO | @_akkechiv has not been followed by this bot. Skip. (action_unfollow_followers.py:335)
[01/11 01:03:43]     INFO | @ch3rryb3rryy.cos has not been followed by this bot. Skip. (action_unfollow_followers.py:335)
[01/11 01:03:43]     INFO | Need to scroll now. (action_unfollow_followers.py:412)
[01/11 01:03:44]     INFO | Iterate over visible followings. (action_unfollow_followers.py:299)
[01/11 01:03:46]    DEBUG | There are 8 users fully visible in that view. (utils.py:719)
[01/11 01:03:47]     INFO | @simeon.n.n has not been followed by this bot. Skip. (action_unfollow_followers.py:335)
[01/11 01:03:47]     INFO | @antifrizband has not been followed by this bot. Skip. (action_unfollow_followers.py:335)
[01/11 01:03:47]     INFO | @mimish00n has not been followed by this bot. Skip. (action_unfollow_followers.py:335)
[01/11 01:03:48]     INFO | @triumph_da has not been followed by this bot. Skip. (action_unfollow_followers.py:335)
[01/11 01:03:48]     INFO | @gradinka.thrift has not been followed by this bot. Skip. (action_unfollow_followers.py:335)
[01/11 01:03:48]     INFO | @mmmmmmkxjsj has not been followed by this bot. Skip. (action_unfollow_followers.py:335)
[01/11 01:03:49]     INFO | @_pulen_cirk__ has not been followed by this bot. Skip. (action_unfollow_followers.py:335)
[01/11 01:03:49]     INFO | @1roniq has not been followed by this bot. Skip. (action_unfollow_followers.py:335)
[01/11 01:03:49]     INFO | Need to scroll now. (action_unfollow_followers.py:412)
[01/11 01:03:50]     INFO | Iterate over visible followings. (action_unfollow_followers.py:299)
[01/11 01:03:52]    DEBUG | There are 9 users fully visible in that view. (utils.py:719)
[01/11 01:03:53]     INFO | @voidchilde_cos has not been followed by this bot. Skip. (action_unfollow_followers.py:335)
[01/11 01:03:53]     INFO | @kim___cos has not been followed by this bot. Skip. (action_unfollow_followers.py:335)
[01/11 01:03:54]     INFO | @katherine.vvv has not been followed by this bot. Skip. (action_unfollow_followers.py:335)
[01/11 01:03:54]     INFO | @smukacho.prahcho has not been followed by this bot. Skip. (action_unfollow_followers.py:335)
[01/11 01:03:54]     INFO | @jamless.m has not been followed by this bot. Skip. (action_unfollow_followers.py:335)
[01/11 01:03:55]     INFO | @yuriishigh has not been followed by this bot. Skip. (action_unfollow_followers.py:335)
[01/11 01:03:55]     INFO | @kosiok.cos has not been followed by this bot. Skip. (action_unfollow_followers.py:335)
[01/11 01:03:55]     INFO | @momchil_georgiev has not been followed by this bot. Skip. (action_unfollow_followers.py:335)
[01/11 01:03:55]     INFO | @miauucake has not been followed by this bot. Skip. (action_unfollow_followers.py:335)
[01/11 01:03:56]     INFO | Need to scroll now. (action_unfollow_followers.py:412)
[01/11 01:03:57]     INFO | Iterate over visible followings. (action_unfollow_followers.py:299)
[01/11 01:03:59]    DEBUG | There are 8 users fully visible in that view. (utils.py:719)
[01/11 01:03:59]    DEBUG | Already checked miauucake. (action_unfollow_followers.py:408)
[01/11 01:03:59]     INFO | @dice_dance has not been followed by this bot. Skip. (action_unfollow_followers.py:335)
[01/11 01:04:00]     INFO | @not_so_goofy has not been followed by this bot. Skip. (action_unfollow_followers.py:335)
[01/11 01:04:00]     INFO | @knauz21 has not been followed by this bot. Skip. (action_unfollow_followers.py:335)
[01/11 01:04:01]     INFO | @_xx_.dariya._xx_ has not been followed by this bot. Skip. (action_unfollow_followers.py:335)
[01/11 01:04:01]     INFO | @toonono.cos has not been followed by this bot. Skip. (action_unfollow_followers.py:335)
[01/11 01:04:01]     INFO | @yuta.model has not been followed by this bot. Skip. (action_unfollow_followers.py:335)
[01/11 01:04:01]     INFO | @anime.glass.bg has not been followed by this bot. Skip. (action_unfollow_followers.py:335)
[01/11 01:04:02]     INFO | @mila.drag has not been followed by this bot. Skip. (action_unfollow_followers.py:335)
[01/11 01:04:02]     INFO | Need to scroll now. (action_unfollow_followers.py:412)
[01/11 01:04:03]     INFO | Iterate over visible followings. (action_unfollow_followers.py:299)
[01/11 01:04:05]    DEBUG | There are 9 users fully visible in that view. (utils.py:719)
[01/11 01:04:06]     INFO | @mental_hospitalised_metalhead has not been followed by this bot. Skip. (action_unfollow_followers.py:335)
[01/11 01:04:06]     INFO | @tv.lips_ has not been followed by this bot. Skip. (action_unfollow_followers.py:335)
[01/11 01:04:06]     INFO | @aaa0_8_ has not been followed by this bot. Skip. (action_unfollow_followers.py:335)
[01/11 01:04:07]     INFO | @miumii_coz has not been followed by this bot. Skip. (action_unfollow_followers.py:335)
[01/11 01:04:07]     INFO | @mazno_ako has not been followed by this bot. Skip. (action_unfollow_followers.py:335)
[01/11 01:04:07]     INFO | @v.b0327 has not been followed by this bot. Skip. (action_unfollow_followers.py:335)
[01/11 01:04:08]     INFO | @wriolette has not been followed by this bot. Skip. (action_unfollow_followers.py:335)
[01/11 01:04:08]     INFO | @zegzegtyrys has not been followed by this bot. Skip. (action_unfollow_followers.py:335)
[01/11 01:04:08]     INFO | @cj4ep has not been followed by this bot. Skip. (action_unfollow_followers.py:335)
[01/11 01:04:08]     INFO | Need to scroll now. (action_unfollow_followers.py:412)
[01/11 01:04:10]     INFO | Iterate over visible followings. (action_unfollow_followers.py:299)
[01/11 01:04:12]    DEBUG | There are 8 users fully visible in that view. (utils.py:719)
[01/11 01:04:12]     INFO | @1kwyfd has not been followed by this bot. Skip. (action_unfollow_followers.py:335)
[01/11 01:04:13]     INFO | @pagliacci.aesthete has not been followed by this bot. Skip. (action_unfollow_followers.py:335)
[01/11 01:04:13]     INFO | @yankov_kristiyan has not been followed by this bot. Skip. (action_unfollow_followers.py:335)
[01/11 01:04:13]     INFO | @bhadfishh00 has not been followed by this bot. Skip. (action_unfollow_followers.py:335)
[01/11 01:04:14]     INFO | @m3tan0i4 has not been followed by this bot. Skip. (action_unfollow_followers.py:335)
[01/11 01:04:14]     INFO | @tabakoi_i has not been followed by this bot. Skip. (action_unfollow_followers.py:335)
[01/11 01:04:14]     INFO | @caverne_ludique has not been followed by this bot. Skip. (action_unfollow_followers.py:335)
[01/11 01:04:15]     INFO | @kaysutcliffmichaelis has not been followed by this bot. Skip. (action_unfollow_followers.py:335)
[01/11 01:04:15]     INFO | Need to scroll now. (action_unfollow_followers.py:412)
[01/11 01:04:16]     INFO | Iterate over visible followings. (action_unfollow_followers.py:299)
[01/11 01:04:18]    DEBUG | There are 8 users fully visible in that view. (utils.py:719)
[01/11 01:04:18]    DEBUG | Already checked kaysutcliffmichaelis. (action_unfollow_followers.py:408)
[01/11 01:04:19]     INFO | @alex1204r has not been followed by this bot. Skip. (action_unfollow_followers.py:335)
[01/11 01:04:19]     INFO | @vlad.is.love_1 has not been followed by this bot. Skip. (action_unfollow_followers.py:335)
[01/11 01:04:19]     INFO | @kanari_809 has not been followed by this bot. Skip. (action_unfollow_followers.py:335)
[01/11 01:04:20]     INFO | @sinner_deathcore has not been followed by this bot. Skip. (action_unfollow_followers.py:335)
[01/11 01:04:20]     INFO | @ignea7 has not been followed by this bot. Skip. (action_unfollow_followers.py:335)
[01/11 01:04:20]     INFO | @kaeyasbigbadonkabonks has not been followed by this bot. Skip. (action_unfollow_followers.py:335)
[01/11 01:04:21]     INFO | @vpetkov_ has not been followed by this bot. Skip. (action_unfollow_followers.py:335)
[01/11 01:04:21]     INFO | @nyanishh has not been followed by this bot. Skip. (action_unfollow_followers.py:335)
[01/11 01:04:21]     INFO | Need to scroll now. (action_unfollow_followers.py:412)
[01/11 01:04:22]     INFO | Iterate over visible followings. (action_unfollow_followers.py:299)
[01/11 01:04:24]    DEBUG | There are 8 users fully visible in that view. (utils.py:719)
[01/11 01:04:25]     INFO | @er1ksonn has not been followed by this bot. Skip. (action_unfollow_followers.py:335)
[01/11 01:04:25]     INFO | @jhiro.pl has not been followed by this bot. Skip. (action_unfollow_followers.py:335)
[01/11 01:04:26]     INFO | @chorapkiii has not been followed by this bot. Skip. (action_unfollow_followers.py:335)
[01/11 01:04:26]     INFO | @kelballer96 has not been followed by this bot. Skip. (action_unfollow_followers.py:335)
[01/11 01:04:26]     INFO | @micassa.ackerman has not been followed by this bot. Skip. (action_unfollow_followers.py:335)
[01/11 01:04:26]     INFO | @yuky.__cosp has not been followed by this bot. Skip. (action_unfollow_followers.py:335)
[01/11 01:04:27]     INFO | @hwaryunphobia has not been followed by this bot. Skip. (action_unfollow_followers.py:335)
[01/11 01:04:27]     INFO | @_.polyas._ has not been followed by this bot. Skip. (action_unfollow_followers.py:335)
[01/11 01:04:27]     INFO | Need to scroll now. (action_unfollow_followers.py:412)
[01/11 01:04:28]     INFO | Iterate over visible followings. (action_unfollow_followers.py:299)
[01/11 01:04:30]    DEBUG | There are 8 users fully visible in that view. (utils.py:719)
[01/11 01:04:31]     INFO | @pandora_cosplayer has not been followed by this bot. Skip. (action_unfollow_followers.py:335)
[01/11 01:04:31]     INFO | @pantawonky has not been followed by this bot. Skip. (action_unfollow_followers.py:335)
[01/11 01:04:32]     INFO | @m.4nglv._ has not been followed by this bot. Skip. (action_unfollow_followers.py:335)
[01/11 01:04:32]     INFO | @melanhoniq has not been followed by this bot. Skip. (action_unfollow_followers.py:335)
[01/11 01:04:32]     INFO | @cheesy.cos has not been followed by this bot. Skip. (action_unfollow_followers.py:335)
[01/11 01:04:32]     INFO | @allyesbaby444 has not been followed by this bot. Skip. (action_unfollow_followers.py:335)
[01/11 01:04:33]     INFO | @metal.grassblokche has not been followed by this bot. Skip. (action_unfollow_followers.py:335)
[01/11 01:04:33]     INFO | @agresiwna has not been followed by this bot. Skip. (action_unfollow_followers.py:335)
[01/11 01:04:33]     INFO | Need to scroll now. (action_unfollow_followers.py:412)
[01/11 01:04:34]     INFO | Iterate over visible followings. (action_unfollow_followers.py:299)
[01/11 01:04:36]    DEBUG | There are 8 users fully visible in that view. (utils.py:719)
[01/11 01:04:37]     INFO | @tori._.cosplay has not been followed by this bot. Skip. (action_unfollow_followers.py:335)
[01/11 01:04:37]     INFO | @asen.belokonski71 has not been followed by this bot. Skip. (action_unfollow_followers.py:335)
[01/11 01:04:38]     INFO | @nicoholic._.mmii has not been followed by this bot. Skip. (action_unfollow_followers.py:335)
[01/11 01:04:38]     INFO | @leleleon1700 has not been followed by this bot. Skip. (action_unfollow_followers.py:335)
[01/11 01:04:38]     INFO | @fire_phoenixx has not been followed by this bot. Skip. (action_unfollow_followers.py:335)
[01/11 01:04:39]     INFO | @x.homeless.x has not been followed by this bot. Skip. (action_unfollow_followers.py:335)
[01/11 01:04:39]     INFO | @svetlineeee has not been followed by this bot. Skip. (action_unfollow_followers.py:335)
[01/11 01:04:39]     INFO | @nikola_starkiller has not been followed by this bot. Skip. (action_unfollow_followers.py:335)
[01/11 01:04:40]     INFO | @serot0nin___ has not been followed by this bot. Skip. (action_unfollow_followers.py:335)
[01/11 01:04:40]     INFO | Need to scroll now. (action_unfollow_followers.py:412)
[01/11 01:04:41]     INFO | Iterate over visible followings. (action_unfollow_followers.py:299)
[01/11 01:04:43]    DEBUG | There are 8 users fully visible in that view. (utils.py:719)
[01/11 01:04:43]     INFO | @s.lazarova_ has not been followed by this bot. Skip. (action_unfollow_followers.py:335)
[01/11 01:04:44]     INFO | @travel_notvlog3 has not been followed by this bot. Skip. (action_unfollow_followers.py:335)
[01/11 01:04:44]     INFO | @yanislav._.petrov has not been followed by this bot. Skip. (action_unfollow_followers.py:335)
[01/11 01:04:44]     INFO | @digital_banshee has not been followed by this bot. Skip. (action_unfollow_followers.py:335)
[01/11 01:04:44]     INFO | @darshelin3 has not been followed by this bot. Skip. (action_unfollow_followers.py:335)
[01/11 01:04:45]     INFO | @laina_del.ray has not been followed by this bot. Skip. (action_unfollow_followers.py:335)
[01/11 01:04:45]     INFO | @bella_mk8 has not been followed by this bot. Skip. (action_unfollow_followers.py:335)
[01/11 01:04:45]     INFO | @paskalevvvv has not been followed by this bot. Skip. (action_unfollow_followers.py:335)
[01/11 01:04:46]     INFO | Need to scroll now. (action_unfollow_followers.py:412)
[01/11 01:04:47]     INFO | Iterate over visible followings. (action_unfollow_followers.py:299)
[01/11 01:04:49]    DEBUG | There are 9 users fully visible in that view. (utils.py:719)
[01/11 01:04:49]     INFO | @k_akashka has not been followed by this bot. Skip. (action_unfollow_followers.py:335)
[01/11 01:04:50]     INFO | @t__notfound has not been followed by this bot. Skip. (action_unfollow_followers.py:335)
[01/11 01:04:50]     INFO | @kaloyan_mechkov has not been followed by this bot. Skip. (action_unfollow_followers.py:335)
[01/11 01:04:50]     INFO | @_antonia130 has not been followed by this bot. Skip. (action_unfollow_followers.py:335)
[01/11 01:04:50]     INFO | @milla_angel2004 has not been followed by this bot. Skip. (action_unfollow_followers.py:335)
[01/11 01:04:51]     INFO | @1ns0mn1q has not been followed by this bot. Skip. (action_unfollow_followers.py:335)
[01/11 01:04:51]     INFO | @animexmanga.bg has not been followed by this bot. Skip. (action_unfollow_followers.py:335)
[01/11 01:04:51]     INFO | @despovoriginal has not been followed by this bot. Skip. (action_unfollow_followers.py:335)
[01/11 01:04:52]     INFO | @ph1lp6 has not been followed by this bot. Skip. (action_unfollow_followers.py:335)
[01/11 01:04:52]     INFO | Need to scroll now. (action_unfollow_followers.py:412)
[01/11 01:04:53]     INFO | Iterate over visible followings. (action_unfollow_followers.py:299)
[01/11 01:04:55]    DEBUG | There are 8 users fully visible in that view. (utils.py:719)
[01/11 01:04:55]    DEBUG | Already checked ph1lp6. (action_unfollow_followers.py:408)
[01/11 01:04:56]     INFO | @martin._.aleksandrov_ has not been followed by this bot. Skip. (action_unfollow_followers.py:335)
[01/11 01:04:56]     INFO | @makcshopov has not been followed by this bot. Skip. (action_unfollow_followers.py:335)
[01/11 01:04:56]     INFO | @yung.oki has not been followed by this bot. Skip. (action_unfollow_followers.py:335)
[01/11 01:04:57]     INFO | @dimj_me has not been followed by this bot. Skip. (action_unfollow_followers.py:335)
[01/11 01:04:57]     INFO | @sanimeki has not been followed by this bot. Skip. (action_unfollow_followers.py:335)
[01/11 01:04:57]     INFO | @petargvsk has not been followed by this bot. Skip. (action_unfollow_followers.py:335)
[01/11 01:04:58]     INFO | @velvetcore_ has not been followed by this bot. Skip. (action_unfollow_followers.py:335)
[01/11 01:04:58]     INFO | @stela_ivanovskaaa has not been followed by this bot. Skip. (action_unfollow_followers.py:335)
[01/11 01:04:58]     INFO | Need to scroll now. (action_unfollow_followers.py:412)
[01/11 01:04:59]     INFO | Iterate over visible followings. (action_unfollow_followers.py:299)
[01/11 01:05:01]    DEBUG | There are 8 users fully visible in that view. (utils.py:719)
[01/11 01:05:02]     INFO | @existentialvanak has not been followed by this bot. Skip. (action_unfollow_followers.py:335)
[01/11 01:05:02]     INFO | @joni_mrkv has not been followed by this bot. Skip. (action_unfollow_followers.py:335)
[01/11 01:05:02]     INFO | @l.bakalova_ has not been followed by this bot. Skip. (action_unfollow_followers.py:335)
[01/11 01:05:03]     INFO | @trades_with_micheal_jordans has not been followed by this bot. Skip. (action_unfollow_followers.py:335)
[01/11 01:05:03]     INFO | @_aniaban_ has not been followed by this bot. Skip. (action_unfollow_followers.py:335)
[01/11 01:05:03]     INFO | @madi_k16 has not been followed by this bot. Skip. (action_unfollow_followers.py:335)
[01/11 01:05:04]     INFO | @darinnaam has not been followed by this bot. Skip. (action_unfollow_followers.py:335)
[01/11 01:05:04]     INFO | @m_xristow has not been followed by this bot. Skip. (action_unfollow_followers.py:335)
[01/11 01:05:04]     INFO | Need to scroll now. (action_unfollow_followers.py:412)
[01/11 01:05:05]     INFO | Iterate over visible followings. (action_unfollow_followers.py:299)
[01/11 01:05:07]    DEBUG | There are 9 users fully visible in that view. (utils.py:719)
[01/11 01:05:08]     INFO | @purin_coss has not been followed by this bot. Skip. (action_unfollow_followers.py:335)
[01/11 01:05:08]     INFO | @sparking_phoenixx has not been followed by this bot. Skip. (action_unfollow_followers.py:335)
[01/11 01:05:08]     INFO | @lxxnxe has not been followed by this bot. Skip. (action_unfollow_followers.py:335)
[01/11 01:05:09]     INFO | @naruto_fan_shop_bg has not been followed by this bot. Skip. (action_unfollow_followers.py:335)
[01/11 01:05:09]     INFO | @push_a4ev has not been followed by this bot. Skip. (action_unfollow_followers.py:335)
[01/11 01:05:09]     INFO | @pr1v011te has not been followed by this bot. Skip. (action_unfollow_followers.py:335)
[01/11 01:05:10]     INFO | @gretinkaaa has not been followed by this bot. Skip. (action_unfollow_followers.py:335)
[01/11 01:05:10]     INFO | @d_ivanovaaa_ has not been followed by this bot. Skip. (action_unfollow_followers.py:335)
[01/11 01:05:10]     INFO | @yonny.georgieva has not been followed by this bot. Skip. (action_unfollow_followers.py:335)
[01/11 01:05:10]     INFO | Need to scroll now. (action_unfollow_followers.py:412)
[01/11 01:05:12]     INFO | Iterate over visible followings. (action_unfollow_followers.py:299)
[01/11 01:05:14]    DEBUG | There are 8 users fully visible in that view. (utils.py:719)
[01/11 01:05:14]    DEBUG | Already checked yonny.georgieva. (action_unfollow_followers.py:408)
[01/11 01:05:14]     INFO | @_balychka has not been followed by this bot. Skip. (action_unfollow_followers.py:335)
[01/11 01:05:15]     INFO | @morocco_nomadic_travel has not been followed by this bot. Skip. (action_unfollow_followers.py:335)
[01/11 01:05:15]     INFO | @sureauedouard has not been followed by this bot. Skip. (action_unfollow_followers.py:335)
[01/11 01:05:15]     INFO | @hipno.regreciones has not been followed by this bot. Skip. (action_unfollow_followers.py:335)
[01/11 01:05:16]     INFO | @markoshko_narativo has not been followed by this bot. Skip. (action_unfollow_followers.py:335)
[01/11 01:05:16]     INFO | @mouniirbenisnassen has not been followed by this bot. Skip. (action_unfollow_followers.py:335)
[01/11 01:05:16]     INFO | @sea_._tea has not been followed by this bot. Skip. (action_unfollow_followers.py:335)
[01/11 01:05:17]     INFO | @vn_volkovanata has not been followed by this bot. Skip. (action_unfollow_followers.py:335)
[01/11 01:05:17]     INFO | Need to scroll now. (action_unfollow_followers.py:412)
[01/11 01:05:18]     INFO | Iterate over visible followings. (action_unfollow_followers.py:299)
[01/11 01:05:20]    DEBUG | There are 9 users fully visible in that view. (utils.py:719)
[01/11 01:05:21]    DEBUG | Already checked vn_volkovanata. (action_unfollow_followers.py:408)
[01/11 01:05:21]     INFO | @sahyunogluali has not been followed by this bot. Skip. (action_unfollow_followers.py:335)
[01/11 01:05:21]     INFO | @beaux_destinations has not been followed by this bot. Skip. (action_unfollow_followers.py:335)
[01/11 01:05:21]     INFO | @kutsal_emre has not been followed by this bot. Skip. (action_unfollow_followers.py:335)
[01/11 01:05:22]     INFO | @immdjw0110 has not been followed by this bot. Skip. (action_unfollow_followers.py:335)
[01/11 01:05:22]     INFO | @dontaejackson.bnw has not been followed by this bot. Skip. (action_unfollow_followers.py:335)
[01/11 01:05:22]     INFO | @an.bi.an has not been followed by this bot. Skip. (action_unfollow_followers.py:335)
[01/11 01:05:23]     INFO | @apinchoffreedom has not been followed by this bot. Skip. (action_unfollow_followers.py:335)
[01/11 01:05:23]     INFO | @jokome96 has not been followed by this bot. Skip. (action_unfollow_followers.py:335)
[01/11 01:05:23]     INFO | Need to scroll now. (action_unfollow_followers.py:412)
[01/11 01:05:24]     INFO | Iterate over visible followings. (action_unfollow_followers.py:299)
[01/11 01:05:26]    DEBUG | There are 8 users fully visible in that view. (utils.py:719)
[01/11 01:05:27]     INFO | @thetravelingpierogi has not been followed by this bot. Skip. (action_unfollow_followers.py:335)
[01/11 01:05:27]     INFO | @irene_zh_ has not been followed by this bot. Skip. (action_unfollow_followers.py:335)
[01/11 01:05:27]     INFO | @lajitsa has not been followed by this bot. Skip. (action_unfollow_followers.py:335)
[01/11 01:05:28]     INFO | @bobkata_e_bok has not been followed by this bot. Skip. (action_unfollow_followers.py:335)
[01/11 01:05:28]     INFO | @_togenkyo_ has not been followed by this bot. Skip. (action_unfollow_followers.py:335)
[01/11 01:05:28]     INFO | @emil_anestiev has not been followed by this bot. Skip. (action_unfollow_followers.py:335)
[01/11 01:05:29]     INFO | @merlinxsina_the_bunnies has not been followed by this bot. Skip. (action_unfollow_followers.py:335)
[01/11 01:05:29]     INFO | @hue_chuuya has not been followed by this bot. Skip. (action_unfollow_followers.py:335)
[01/11 01:05:29]     INFO | Need to scroll now. (action_unfollow_followers.py:412)
[01/11 01:05:30]     INFO | Iterate over visible followings. (action_unfollow_followers.py:299)
[01/11 01:05:32]    DEBUG | There are 8 users fully visible in that view. (utils.py:719)
[01/11 01:05:33]     INFO | @bohnenkampmelanie has not been followed by this bot. Skip. (action_unfollow_followers.py:335)
[01/11 01:05:33]     INFO | @joshua.rother has not been followed by this bot. Skip. (action_unfollow_followers.py:335)
[01/11 01:05:34]     INFO | @max_w.wi has not been followed by this bot. Skip. (action_unfollow_followers.py:335)
[01/11 01:05:34]     INFO | @tiredxneko has not been followed by this bot. Skip. (action_unfollow_followers.py:335)
[01/11 01:05:34]     INFO | @tiedemannpinguin92 has not been followed by this bot. Skip. (action_unfollow_followers.py:335)
[01/11 01:05:35]     INFO | @hydrojellyfish has not been followed by this bot. Skip. (action_unfollow_followers.py:335)
[01/11 01:05:35]     INFO | @greta.gschwindt has not been followed by this bot. Skip. (action_unfollow_followers.py:335)
[01/11 01:05:35]     INFO | @szelda_the_unknown has not been followed by this bot. Skip. (action_unfollow_followers.py:335)
[01/11 01:05:36]     INFO | @tokyo.stream has not been followed by this bot. Skip. (action_unfollow_followers.py:335)
[01/11 01:05:36]     INFO | Need to scroll now. (action_unfollow_followers.py:412)
[01/11 01:05:37]     INFO | Iterate over visible followings. (action_unfollow_followers.py:299)
[01/11 01:05:39]    DEBUG | There are 7 users fully visible in that view. (utils.py:719)
[01/11 01:05:40]    DEBUG | Already checked tokyo.stream. (action_unfollow_followers.py:408)
[01/11 01:05:40]     INFO | @allllodoxaphob has not been followed by this bot. Skip. (action_unfollow_followers.py:335)
[01/11 01:05:40]     INFO | @123lubo123 has not been followed by this bot. Skip. (action_unfollow_followers.py:335)
[01/11 01:05:40]     INFO | @burgaski.murzel has not been followed by this bot. Skip. (action_unfollow_followers.py:335)
[01/11 01:05:41]     INFO | @samo_ivan4ev2 has not been followed by this bot. Skip. (action_unfollow_followers.py:335)
[01/11 01:05:41]     INFO | @mihailov___777 has not been followed by this bot. Skip. (action_unfollow_followers.py:335)
[01/11 01:05:41]     INFO | @mex_berlin has not been followed by this bot. Skip. (action_unfollow_followers.py:335)
[01/11 01:05:42]     INFO | Next item not found: probably reached end of the screen. (action_unfollow_followers.py:311)
[01/11 01:05:42]     INFO | Need to scroll now. (action_unfollow_followers.py:412)
[01/11 01:05:43]     INFO | Iterate over visible followings. (action_unfollow_followers.py:299)
[01/11 01:05:45]    DEBUG | There are 7 users fully visible in that view. (utils.py:719)
[01/11 01:05:45]     INFO | Next item not found: probably reached end of the screen. (action_unfollow_followers.py:311)
[01/11 01:05:45]     INFO | Need to scroll now. (action_unfollow_followers.py:412)
[01/11 01:05:46]     INFO | Iterate over visible followings. (action_unfollow_followers.py:299)
[01/11 01:05:48]    DEBUG | There are 7 users fully visible in that view. (utils.py:719)
[01/11 01:05:49]     INFO | Next item not found: probably reached end of the screen. (action_unfollow_followers.py:311)
[01/11 01:05:49]     INFO | Reached the following list end, finish. (action_unfollow_followers.py:431)
[01/11 01:05:49]     INFO | Unfollowed 0, finish. (action_unfollow_followers.py:169)
[01/11 01:05:49]    DEBUG | Press back button. (device_facade.py:131)
[01/11 01:05:49]    DEBUG | 1.60s sleep (utils.py:436)
[01/11 01:05:51]    DEBUG | Whole day mode. (session_state.py:266)
[01/11 01:05:51]     INFO | Checking session limits: (session_state.py:155)
[01/11 01:05:51]     INFO | - Total Likes:				OK (0/125) (session_state.py:155)
[01/11 01:05:51]     INFO | - Total Comments:				Limit Reached (0/0) (session_state.py:155)
[01/11 01:05:51]     INFO | - Total PM:					Limit Reached (0/0) (session_state.py:155)
[01/11 01:05:51]     INFO | - Total Followed:				OK (0/42) (session_state.py:155)
[01/11 01:05:51]     INFO | - Total Unfollowed:				OK (0/40) (session_state.py:155)
[01/11 01:05:51]     INFO | - Total Watched:				OK (0/120) (session_state.py:155)
[01/11 01:05:51]     INFO | - Total Successful Interactions:		OK (0/123) (session_state.py:155)
[01/11 01:05:51]     INFO | - Total Interactions:			OK (0/281) (session_state.py:155)
[01/11 01:05:51]     INFO | - Total Crashes:				OK (0/5) (session_state.py:155)
[01/11 01:05:51]     INFO | - Total Successful Scraped Users:		OK (0/50) (session_state.py:155)
[01/11 01:05:51]     INFO | Current active-job: blogger-followers (bot_flow.py:314)
[01/11 01:05:51]     INFO | Source list truncated at 2 items. (utils.py:615)
[01/11 01:05:51]     INFO | In this session, these sources will be handled: nikonikoramen, mex_berlin (utils.py:618)
[01/11 01:05:51]    DEBUG | Checking session limits: (session_state.py:158)
[01/11 01:05:51]    DEBUG | - Total Likes:				OK (0/125) (session_state.py:158)
[01/11 01:05:51]    DEBUG | - Total Comments:				Limit Reached (0/0) (session_state.py:158)
[01/11 01:05:51]    DEBUG | - Total PM:					Limit Reached (0/0) (session_state.py:158)
[01/11 01:05:51]    DEBUG | - Total Followed:				OK (0/42) (session_state.py:158)
[01/11 01:05:51]    DEBUG | - Total Unfollowed:				OK (0/40) (session_state.py:158)
[01/11 01:05:51]    DEBUG | - Total Watched:				OK (0/120) (session_state.py:158)
